path,split
madang5/simcheongga/seongjunsuk/pan-0-026 deugeum Vol.2 jeonju daesaseup pansori myeongchangbu jangwonja nundaemok2/05-seongjunsuk-simcheongga_simbongsa ttal geurineunde.csv,train
madang5/simcheongga/seonguhyang/pan-0-020 seongchangsun pansori moeum/01-seongchangsun-simcheongga(nuntteuneun daemok).csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-001 seonguhyang simcheongga 1/01-seonguhyang-danga_cheoringa.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-001 seonguhyang simcheongga 1/02-seonguhyang-danga_jingukmyeongsan.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-001 seonguhyang simcheongga 1/03-seonguhyang-danga_gangsangpungwol.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-001 seonguhyang simcheongga 1/04-seonguhyang-simcheongga jung choip~gwakssi buin pumpari.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-001 seonguhyang simcheongga 1/05-seonguhyang-simcheongga jung simcheongi taeeonaneun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-001 seonguhyang simcheongga 1/06-seonguhyang-simcheongga jung gwakssi buini sesangeul tteonaneun de.csv,test
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-001 seonguhyang simcheongga 1/07-seonguhyang-simcheongga jung gwakssi buin sangyeo naganeun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-002 seonguhyang simcheongga 2/01-seonguhyang-simcheongga jung simbongsa jeot bilreo danineun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-002 seonguhyang simcheongga 2/02-seonguhyang-simcheongga jung simcheongi dongnyanghaneun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-002 seonguhyang simcheongga 2/03-seonguhyang-simcheongga jung simcheongiga jangseungsang buin chajaganeun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-002 seonguhyang simcheongga 2/04-seonguhyang-simcheongga jung simbongsa gaecheonmure ppajineun de~jungtaryeong.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-002 seonguhyang simcheongga 2/05-seonguhyang-simcheongga jung simcheongiga seonindeurege jemulro palrineun de.csv,test
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-002 seonguhyang simcheongga 2/06-seonguhyang-simcheongga jung simcheongiga tteonal ireul saenggakhamyeo jatanhaneun de.csv,valid
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-003 seonguhyang simcheongga 3/01-seonguhyang-simcheongga jung simcheongi buchingwa hamkke ulmyeo tansikhaneun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-003 seonguhyang simcheongga 3/02-seonguhyang-simcheongga jung simcheongga jung simcheongi jangseungsang buinege hajikhaneun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-003 seonguhyang simcheongga 3/03-seonguhyang-simcheongga jung simcheongi seonin ttaraganeun de~simcheongi indangsue ppajineun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-003 seonguhyang simcheongga 3/04-seonguhyang-simcheongga jung okhwangsangjega simcheongeul salrigo daejeophaneun de~simcheongi mochingwa sangbonghaneun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-003 seonguhyang simcheongga 3/05-seonguhyang-simcheongga jung simcheongi hwansaenghaneun de~hwachotaryeong.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-004 seonguhyang simcheongga 4/01-seonguhyang-simcheongga jung simcheongi hwanghuro ipgunghago buchineul geuriwohaneun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-004 seonguhyang simcheongga 4/02-seonguhyang-simcheongga jung simbongsaga ppaengdeoginewa saneun moseup.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-004 seonguhyang simcheongga 4/03-seonguhyang-simcheongga jung simbongsaga maengin janchie chamseokharyeogo gireul tteonaneun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-004 seonguhyang simcheongga 4/04-seonguhyang-simcheongga jung ppaengdeoginega simbongsa gyeoteul tteona domangganeun de~simbongsaga uibogeul ilneun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-004 seonguhyang simcheongga 4/05-seonguhyang-simcheongga jung bangataryeong~simbongsa anssi maengingwa mannaneun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-004 seonguhyang simcheongga 4/06-seonguhyang-simcheongga jung simbongsa nun tteuneun de.csv,train
madang5/simcheongga/seonguhyang/pan-sim-001-004 seonguhyang simcheongga/pan-sim-004 seonguhyang simcheongga 4/07-seonguhyang-simcheongga jung hwangbongsa hanjjok nunman tteuneun de~kkeut.csv,train
"madang5/simcheongga/singeumhong/pan-0-006 SPsidaeui pansori yeoryu myeongchangdeul 3 ihwajungseon,singeumhong/10-singeumhong-daegwangangsan.csv",train
"madang5/simcheongga/singeumhong/pan-0-006 SPsidaeui pansori yeoryu myeongchangdeul 3 ihwajungseon,singeumhong/12-singeumhong-simbongsa jatanhaneun de.csv",train
"madang5/simcheongga/singeumhong/pan-0-006 SPsidaeui pansori yeoryu myeongchangdeul 3 ihwajungseon,singeumhong/13-singeumhong-jungtaryeong.csv",test
"madang5/simcheongga/singeumhong/pan-0-006 SPsidaeui pansori yeoryu myeongchangdeul 3 ihwajungseon,singeumhong/14-singeumhong-simcheong jatan.csv",valid
"madang5/simcheongga/singeumhong/pan-0-006 SPsidaeui pansori yeoryu myeongchangdeul 3 ihwajungseon,singeumhong/15-singeumhong-sadang hajik.csv",train
"madang5/simcheongga/singeumhong/pan-0-006 SPsidaeui pansori yeoryu myeongchangdeul 3 ihwajungseon,singeumhong/16-singeumhong-simcheong seonin ttaraganeun de.csv",train
"madang5/simcheongga/singeumhong/pan-0-006 SPsidaeui pansori yeoryu myeongchangdeul 3 ihwajungseon,singeumhong/17-singeumhong-chuwolmanjeong.csv",train
madang5/simcheongga/songgideok/songmangap songgideok(1913)-seonyeongakhoe/Nip6185-yangmyeon-hyosimcheonggeolsikbongchinga-songgideok-(seonyeongakhoe).csv,train
madang5/simcheongga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6126-simbongsagongbangjatanga-songmangap-(seonyeongakhoe).csv,train
madang5/simcheongga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6127-simbongsattareoreuneunde-songmangap-(seonyeongakhoe).csv,train
madang5/simcheongga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6213-seunggusimbongga-songmangap-(seonyeongakhoe).csv,train
madang5/simcheongga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6214-simcheongmohaengsangga-songmangap-(seonyeongakhoe).csv,train
madang5/simcheongga/wanggiseok/wanggiseok pansorisegye/06-wanggiseok-simcheongga jung_nuntteuneun daemok.csv,train
madang5/simcheongga/wanggiseok/wanggiseok pansorisegye/07-wanggiseok-danga_chueok.csv,train
madang5/simcheongga/yumiri/pan-0-023 chasedae myeongin yumiri pansorinundaemok/04-yumiri-simcheongga jung monyeosangbongbuteo hwachotaryeongkkaji(gangsanje).csv,train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-005 bagyangdeok sugungga I/01-bagyangdeok-danga(eohwasesang).csv,test
"madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-005 bagyangdeok sugungga I/02-bagyangdeok-sugungga_choip~dosa,yongwang byeongse salpineunde.csv",valid
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-005 bagyangdeok sugungga I/03-bagyangdeok-sugungga_tokkihwasang geurineunde kkaji.csv,train
"madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-005 bagyangdeok sugungga I/04-bagyangdeok-sugungga_byeoljubu mochingwa,anaeege hajikhaneunde kkaji.csv",train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-005 bagyangdeok sugungga I/05-bagyangdeok-sugungga_byeoljubu sesang naoneunde(gogocheonbyeon).csv,train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-005 bagyangdeok sugungga I/06-bagyangdeok-sugungga_naljimseungdeul sangjwa datum haneunde.csv,train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-005 bagyangdeok sugungga I/07-bagyangdeok-sugungga_giljimseungdeul sangjwa datum haneunde.csv,test
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-005 bagyangdeok sugungga I/08-bagyangdeok-sugungga_byeoljubu horangi mannaneunde.csv,train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-005 bagyangdeok sugungga I/09-bagyangdeok-sugungga_byeoljubu tokki mannaneunde.csv,train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-006 bagyangdeok sugungga II/01-bagyangdeok-sugungga_sugunggajago tokki guseulrineunde~.csv,train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-006 bagyangdeok sugungga II/02-bagyangdeok-sugungga_sugungttara gadeon jung yeou mannaneunde~.csv,train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-006 bagyangdeok sugungga II/03-bagyangdeok-sugungga_tokki sugung deureoganeunde~.csv,train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-006 bagyangdeok sugungga II/04-bagyangdeok-sugungga_sugungeseo tokki japhineunde~.csv,train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-006 bagyangdeok sugungga II/05-bagyangdeok-sugungga_tokki yongwang nongrakhaneunde~.csv,train
"madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-006 bagyangdeok sugungga II/06-bagyangdeok-sugungga_yongwang,tokki kkoee neomeoganeunde~.csv",train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-006 bagyangdeok sugungga II/07-bagyangdeok-sugungga_tokki sesangeuro dasi naoneunde~.csv,train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-006 bagyangdeok sugungga II/08-bagyangdeok-sugungga_tokki bangjeongtteolda geumure geolrineunde~.csv,train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-006 bagyangdeok sugungga II/09-bagyangdeok-sugungga_tokki kkoenaeeo sarananeunde~.csv,train
madang5/sugungga/bagyangdeok/pan-su-005-006 bagyangdeok sugungga/pan-su-006 bagyangdeok sugungga II/10-bagyangdeok-sugungga_doksuriege kkoenaeneunde~kkeutkkaji.csv,train
"madang5/sugungga/bakbongsul/pan-su-014 beuritaenikeo pansori sugungga 3/pan-su-014 beuritaenikeo pansori sugungga 3-1/01-bakbongsul(sori),gimmyeonghwan(buk)-sugungga_sejae jijeong gapsinnyeon junghawore(aniri)~.csv",train
"madang5/sugungga/bakbongsul/pan-su-014 beuritaenikeo pansori sugungga 3/pan-su-014 beuritaenikeo pansori sugungga 3-1/02-bakbongsul(sori),gimmyeonghwan(buk)-sugungga_~beom naeryeoonda,beom naeryeoonda(eotmori).csv",valid
"madang5/sugungga/bakbongsul/pan-su-014 beuritaenikeo pansori sugungga 3/pan-su-014 beuritaenikeo pansori sugungga 3-2/01-bakbongsul(sori),gimmyeonghwan(buk)-sugungga_horaengiran nomi naeryeowa(aniri)~.csv",test
"madang5/sugungga/bakbongsul/pan-su-014 beuritaenikeo pansori sugungga 3/pan-su-014 beuritaenikeo pansori sugungga 3-2/02-bakbongsul(sori),gimmyeonghwan(buk)-sugungga_~jwau najol bunbu deutgo(jajeunmori).csv",train
"madang5/sugungga/bakbongsul/pan-su-014 beuritaenikeo pansori sugungga 3/pan-su-014 beuritaenikeo pansori sugungga 3-3/01-bakbongsul(sori),gimmyeonghwan(buk)-sugungga_tokkireul geu yeongdeokjeon neoreunmadangedaga(aniri)~.csv",train
"madang5/sugungga/bakbongsul/pan-su-014 beuritaenikeo pansori sugungga 3/pan-su-014 beuritaenikeo pansori sugungga 3-3/02-bakbongsul(sori),gimmyeonghwan(buk)-sugungga_~doksuri geujeya dolrin jul algo(eotjungmori).csv",train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-001 bakchoworui sugungga. I/01-bakchowol-sugungga_choip~yongwang deukbyeonghaneunde.csv,valid
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-001 bakchoworui sugungga. I/02-bakchowol-sugungga_dosa jinmaek~yakseongga daemok.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-001 bakchoworui sugungga. I/03-bakchowol-sugungga_yongwangtansik~tokki sangsohaneunde.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-001 bakchoworui sugungga. I/04-bakchowol-sugungga_tokkihwasang.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-001 bakchoworui sugungga. I/05-bakchowol-sugungga_byeoljubu mochingwa anae manryuhaneun daemok.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-001 bakchoworui sugungga. I/06-bakchowol-sugungga_gogocheonbyeon.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-001 bakchoworui sugungga. I/07-bakchowol-sugungga_naljimseung sangjwa datum daemok.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-001 bakchoworui sugungga. I/08-bakchowol-sugungga_giljimseung sangjwa datum daemok.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-001 bakchoworui sugungga. I/09-bakchowol-sugungga_byeoljubu horangi mannaneunde.csv,test
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-001 bakchoworui sugungga. I/10-bakchowol-sugungga_byeoljubu tokki mannaneun daemok.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-001 bakchoworui sugungga. I/11-bakchowol-sugungga_noksucheongsan.csv,valid
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-002 bakchoworui sugungga. II/01-bakchowol-sugungga_byeoljubu tokki yuinhaneun daemok.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-002 bakchoworui sugungga. II/02-bakchowol-sugungga_tokki sugungdeureoganeun daemok.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-002 bakchoworui sugungga. II/03-bakchowol-sugungga_tokki yongwang sogineun daemok.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-002 bakchoworui sugungga. II/04-bakchowol-sugungga_sugungpungryu~byeoljubu ulmyeo yongwangege aroeneunde.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-002 bakchoworui sugungga. II/05-bakchowol-sugungga_tokki sugungeseo naoneun daemok.csv,valid
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-002 bakchoworui sugungga. II/06-bakchowol-sugungga_tokki byeoljubuege yokhaneunde.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-002 bakchoworui sugungga. II/07-bakchowol-sugungga_tokkiga geumure geolryeotda sarananeunde.csv,train
madang5/sugungga/bakchowol/pan-su-001-002 bakchoworui sugungga/pan-su-002 bakchoworui sugungga. II/08-bakchowol-sugungga_tokkiga doksuri babi doelppeonhada sarananeunde~kkeut.csv,train
madang5/sugungga/bakchowol/pan-su-007 sugungga(1)/01-bakchowol-sugungga_cheoeum daemok~byeoljubu chongchonghi jakbyeolhue sujeongmun bak sseok naseoseo sesang gyeonggyereul salpigo naoneun daemok.csv,train
madang5/sugungga/bakchowol/pan-su-007 sugungga(1)/02-bakchowol-sugungga_(jajinjungmori)gogocheonbyeon~tokkiga byeoljubuege sesang jinaeneun iyagireul deulryeojuneun daemok.csv,train
madang5/sugungga/bakdongjin/pan-0-001 `93 iryo myeongin myeongchangjeon 01 bakdongjin pansori (silhwang)/01-bakdongjin-sugungga_cheoeumbuteo~jimseungdeul moyeo sangjwahaneun daemok.csv,train
madang5/sugungga/bakdongjin/pan-0-001 `93 iryo myeongin myeongchangjeon 01 bakdongjin pansori (silhwang)/02-bakdongjin-sugungga_horangi naeryeooneun daemok~horangi byeoljubue honnago domanggan daemok.csv,train
madang5/sugungga/bakdongjin/pan-0-011 bakdongjin myeongchangui batangsoriro deutneun pansori giljabi/06-bakdongjin-sugungga jung tokkihwasang_jungjungmori.csv,train
"madang5/sugungga/bakdongjin/pan-0-011 bakdongjin myeongchangui batangsoriro deutneun pansori giljabi/08-bakdongjin-sugungga jung horangi jjotgyeoganeun daemok_aniri,hwimori.csv",test
madang5/sugungga/bakdongjin/pan-su-011 bakdongjin pansori daseotmadang 4 (sugungga)/01-bakdongjin-sugungga.csv,train
madang5/sugungga/bakdongjin/pan-su-011 bakdongjin pansori daseotmadang 4 (sugungga)/02-bakdongjin-jimseungdeurui sangjwadatum.csv,valid
madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD1/01-bakdongjin-sugungga_yongwangi deukbyeonghaneun daemok.csv,valid
madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD1/02-bakdongjin-sugungga_dosaga tokki gan cheobangnaerineun daemok.csv,train
"madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD1/03-bakdongjin-sugungga_byeoljubuga aroeneun daemok,tokkihwasang.csv",train
madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD1/04-bakdongjin-sugungga_byeoljubu mochingwa manura jakbyeolhaneun daemok.csv,train
madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD1/05-bakdongjin-sugungga_sancheongyeonggae(gogocheonbyeon).csv,train
madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD1/06-bakdongjin-sugungga_naljimseungdeul sangjwa datuneun daemok.csv,test
madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD1/07-bakdongjin-sugungga_giljimseungdeul sangjwa datuneun daemok.csv,train
madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD1/08-bakdongjin-sugungga_horangi nai jaranghaneun daemok.csv,train
madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD2/01-bakdongjin-sugungga_byeoljubu hosaengwon bureuneun daemok.csv,test
madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD2/02-bakdongjin-sugungga_horangi jjotgyeoganeun daemok.csv,train
madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD2/03-bakdongjin-sugungga_tokki byeoljubu tongseongmyeong daemok.csv,train
"madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD2/04-bakdongjin-sugungga_sesangpunggyeong,tokki palran naeryeok.csv",train
madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD2/05-bakdongjin-sugungga_jaraga tokkireul yuinhaneun daemok.csv,train
"madang5/sugungga/bakdongjin/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga/pan-su-012 inganmunhwajae bakdongjin pansori daejeonjip sugungga CD2/06-bakdongjin-sugungga_tokki sugung deureoganeun daemok,sosangpalgyeong.csv",train
